GeneID	length
NM_017743	72038
NM_017737	106531
NM_000613	9987
NM_006245	27847
NM_002252	54302
NM_002251	8804
NM_002249	172813
NM_015258	55842
NM_005937	24184
NM_018988	124283
NM_019088	5566
NM_006186	8344
NM_001242640	51655
NM_001242630	44783
NM_001242629	18368
NM_001242628	122829
NM_198088	13132
NM_198087	13133
NM_174951	10588
NM_001164318	163856
NM_001177384	67480
NM_001166162	386518
NM_001200056	40936
NM_001195228	6651
NM_001204087	172813
NM_001172415	12290
NM_001172412	55596
NM_001194955	37928
NM_001195798	44468
NM_001201529	257626
NM_001201528	258471
NM_001280	3905
NM_001276	7864
NM_014502	16042
NM_014491	278776
NM_014500	14833
NM_014485	44321
NM_014482	6037
NM_001168411	36414
NM_001168409	186701
NM_001168410	186383
NM_001142401	16046
NM_001142368	15976
NM_001146078	82198
NM_001145135	9807
NM_001190201	9244
NM_016186	9712
NM_016312	16990
NM_012463	49437
NM_016304	15720
NM_001257145	30947
NM_030963	21723
NM_030578	9757
NM_025251	84326
NM_025243	32820
NM_030972	27070
NM_001099335	12636
NM_001174125	42284
NM_001197297	37514
NM_001174124	20419
NM_001174122	23787
NM_001130929	13940
NM_001131028	283373
NM_001271098	13043
NM_013380	30151
NM_013377	136852
NM_001134367	86782
NM_003043	86782
NR_003074	89
NR_003675	1989
NM_014688	151280
NM_080598	12254
NM_152837	42704
NM_152836	42704
NM_001098525	21272
NM_001042724	43093
NM_001040708	3854
NM_006125	522305
NM_004176	25663
NM_004175	19315
NM_004174	51216
NM_020631	25610
NM_031267	146775
NM_138615	47288
NM_001080511	21058
NM_001080508	31739
NM_001080497	113570
NM_001080506	77523
NM_001130067	186205
NM_001099639	24172
NM_001127179	56732
NM_001170640	8337
NM_001193314	30966
NM_001193361	52544
NR_033656	325488
NR_003189	47442
NR_003190	17614
NR_003187	15419
NR_015361	6828
NM_001281449	10982
NM_001287253	6959
NR_002556	2611
NR_003265	30826
NR_033866	435
NR_033866	435
NM_001278323	961
NM_001278311	23043
NM_001286951	25170
NM_001286950	25170
NM_001286947	15424
NM_001288746	2965
NM_001033567	83318
NM_001286839	307212
NR_024481	8320
NR_024472	55121
NR_023392	29311
NR_023391	5813
NR_023385	24185
NM_001267713	46074
NM_001267713	46074
NM_001267723	23156
NM_001258376	71382
NM_001267716	28326
NM_001278339	232598
NM_001267709	9027
NM_001267706	20065
NM_001178063	12066
NM_001724	33037
NM_001793	54807
NM_001242750	10241
NM_007072	75800
NM_007069	39966
NM_005072	25221
NM_182508	10000
NM_178326	36245
NM_001282669	28163
NM_178314	62357
NM_178312	1823
NM_178310	8793
NM_181873	7724
NM_178273	26655
NM_178272	26655
NM_178270	63003
NM_145662	1065
NM_024839	1730
NM_024839	1730
NM_014679	42233
NM_014841	156523
NM_002407	5272
NM_000642	73940
NM_002648	5283
NR_039668	68
NR_039668	68
NM_031480	28209
NR_120459	1055
NR_120458	19643
NM_001164748	113844
NM_004137	11517
NR_120532	29326
NR_120533	26019
NM_001190729	302672
NM_001190730	263758
NM_001198952	7461
NM_001552	14307
NM_000120	20261
NM_000115	80049
NM_199122	11648
NM_000166	2010
NM_001199281	166777
NM_001160111	10132
NM_001832	2363
NM_001145467	3712
NM_016644	223053
NM_016306	15125
NM_007013	125185
NM_020466	6532
NM_015570	1194150
NM_015560	104668
NM_019080	74954
NM_007212	57190
NM_001297643	7673
NM_020386	29728
NM_032844	32096
NM_173075	404592
NM_173074	35839
NM_173570	15080
NM_138737	104840
NM_173565	44538
NR_001525	36824
NR_001525	36810
NM_001261418	136201
NR_026681	4126
NR_026679	37110
NM_001242808	65058
NM_001242763	378738
NM_001205294	323236
NM_001276376	4475
NM_001242826	19198
NM_001205293	323236
NM_001256114	26652
NM_001256113	55056
NM_033343	44756
NM_145863	117030
NM_133489	6242
NM_005516	4800
NM_005381	9747
NM_005359	54829
NM_005348	6438
NM_005983	31998
NM_006082	3738
NM_001689	5505
NM_001287748	36221
NM_001287747	36266
NM_205845	30258
NM_205843	109655
NM_001251852	86797
NM_015457	33186
NM_007268	18388
NM_007267	19490
NM_012275	5636
NM_012215	34023
NM_001185117	7162
NM_001185115	3858
NR_002997	166
NR_002994	131
NM_182904	45028
NM_001178000	39281
NM_014898	22925
NM_153034	18778
NM_152856	41598
NM_033244	41722
NM_148976	138759
NM_033246	48704
NM_052827	6021
NM_001193484	66001
NM_002949	4157
NM_001227	51241
NM_001226	14845
NM_001225	25732
NM_001223	9648
NM_001123392	10945
NM_001025204	14623
NM_001098211	37271
NM_001098210	40998
NM_001098272	26043
NM_001098213	126161
NM_001098212	108726
NM_001134655	7672
NM_001134485	4225
NM_022580	1654
NM_022579	1654
NM_181501	165350
NM_139017	65959
NM_139015	141843
NM_025170	153052
NM_025165	4705
NM_003603	226813
NM_003602	30412
NM_001786	16399
NM_182902	54822
NM_001286723	80894
NM_182854	8379
NM_020402	5798
NM_020646	5462
NM_153260	6283
NM_018325	26949
NM_024591	8293
NM_020761	421549
NM_006757	19138
NM_001102426	144157
NM_003255	72414
NM_000409	24651
NM_001190965	133011
NM_001204111	47532
NM_001204110	47532
NM_001093726	12043
NM_001103184	302489
NM_005012	407490
NM_004912	46930
NM_001145961	25221
NM_001163771	6024
NM_023018	27239
NM_015698	9829
NM_015697	21091
NR_126038	6804
NM_014410	53296
NM_015484	10247
NM_145119	4785
NM_145111	5835
NM_024110	30824
NM_024098	9133
NM_006610	20717
NM_006599	138701
NR_073577	79973
NM_021246	2449
NM_021809	20346
NM_021810	16752
NM_016539	8491
NM_052913	5949
NM_001005519	939
NM_172197	3355
NM_001242817	19330
NM_001242816	19330
NM_001001437	1880
NM_001001437	1880
NM_024568	53157
NM_004684	56174
NM_012224	219358
NM_016937	303039
NM_016932	4219
NM_016848	172997
NM_053285	31761
NM_173620	24265
NM_207312	6717
NM_024058	18107
NM_138971	30571
NM_173806	17246
NM_173804	2631
NM_058237	105424
NM_173793	5083
NM_173801	7769
NM_001164496	154585
NM_001145139	3912
NM_001282632	10998
NM_001135638	50987
NM_013290	5522
NM_014380	984
NM_014377	32400
NM_017658	37653
NM_012415	103156
NM_021619	18404
NM_001127889	26483
NM_016628	89621
NM_016626	23132
NM_016226	10618
NM_001134830	213794
NM_001143687	17125
NM_001286414	36037
NM_004727	34329
NM_001256523	14349
NM_001256513	12168
NM_001256512	12168
NM_016256	9098
NM_021722	268639
NM_018696	20104
NM_024646	100883
NM_018691	47229
NM_018690	4322
NM_001129742	6437
NM_001042497	106849
NM_001080527	101926
NM_001083602	73984
NM_001124756	29260
NM_001122646	110683
NM_016388	32084
NM_016382	32743
NM_020992	53581
NM_032038	9774
NM_020806	674401
NM_014956	85412
NM_015014	30074
NM_006585	17476
NR_033441	35040
NR_040019	8447
NR_073520	42410
NR_033434	18907
NR_033500	36624
NR_033688	14756
NR_033426	33625
NR_047676	27315
NM_001080407	43184
NM_001042423	7268
NM_001042422	11094
NM_005745	23892
NM_001199662	30345
NM_001193473	62036
NM_002634	10858
NM_139346	59305
NM_177533	8387
NM_001303030	9026
NM_001513	10235
NM_002800	5692
NM_001198536	14600
NM_004922	27803
NM_005419	18656
NM_005418	217600
NM_006226	345183
NM_001079802	82989
NM_001098199	42730
NM_001099432	715028
NM_001130020	63736
NM_203287	18823
NM_014909	21129
NM_014908	2204
NM_014897	73268
NM_201445	21996
NM_033049	29307
NM_170712	8448
NM_170736	45021
NM_170683	3607
NM_001206946	111926
NR_103740	206886
NR_103551	22243
NR_103544	14799
NR_108045	2096
NM_001135580	4874
NM_001135570	7013
NM_001178063	44678
NM_001142294	68543
NM_001142679	224418
NM_138331	634
NR_126392	113008
NM_001146694	413280
NM_133367	45650
NM_018649	59684
NM_018899	46183
NM_024949	221467
NM_001162491	21124
NM_001136049	83521
NM_001193270	17172
NM_001159740	2227
NM_001159740	2227
NM_000578	14866
NM_001256483	53921
NM_001287809	14857
NM_001198845	29892
NM_001199839	4900
NM_001198812	135731
NM_000476	11264
NM_001173977	341103
NM_001198980	26527
NM_175040	9141
NM_174940	8541
NR_002745	63
NM_001205315	30485
NM_001256068	11012
NR_024412	1865
NM_001104558	92486
NM_001137553	73752
NR_103829	64067
NR_103828	50584
NR_103827	50584
NR_103726	4347
NR_103725	30260
NR_103724	35394
NR_103723	35394
NR_103801	13882
NR_103821	20111
NM_002028	75864
NM_001927	8363
NR_110155	195100
NR_110069	5585
NM_001205019	78102
NM_001202557	84451
NM_001202556	93533
NM_000423	7618
NM_000422	5191
NM_003055	2420
NM_001198713	20569
NM_001198696	20668
NM_001198754	4341
NM_002242	10764
NM_001288572	10998
NM_001242547	19861
NM_017734	48667
NM_017729	7532
NR_073450	60945
NR_037673	10596
NR_038246	151717
NR_040074	170428
NR_038964	35387
NM_001010977	8775
NM_001077191	2845
NM_001130405	3022
NM_001130404	3022
NM_001166660	26371
NM_001130842	21210
NM_000698	71944
NM_001142885	64801
NM_001164753	66140
NR_126387	1668
NM_000016	39332
NM_000063	18198
NM_000014	48255
NM_001161376	6166
NM_001195141	42670
NM_002623	11991
NM_001198763	29628
NM_001198760	136129
NM_001198759	136129
NM_001191031	5934
NM_001145436	39701
NM_001134657	2791
NM_006205	8844
NM_014165	8581
NM_005514	3341
NM_007318	87257
NM_007317	14673
NM_001079910	208785
NM_001206966	3355
NM_001206966	3355
NM_024782	85542
NM_080607	42249
NM_001242486	5622
NM_001170790	2821
NM_001160302	99182
NM_001171133	10077
NM_001161573	13491
NM_001161572	14579
NM_001144996	23333
NM_001143830	146388
NM_001199240	4402
NM_001199240	4403
NM_001293083	62149
NM_001253908	58921
NM_001244995	26412
NM_005798	21461
NM_013423	128433
NM_005804	10586
NM_005803	14943
NM_001204078	2398
NM_001136217	67947
NM_001136215	3921
NM_016140	3729
NM_020987	363579
NM_032495	33719
NM_205838	2731
NM_205838	2729
NM_205838	2733
NM_205838	2731
NM_205837	2211
NM_021267	27599
NM_001205262	47404
NM_001258446	50651
NM_001277945	78217
NM_001255980	6526
NM_198271	13924
NM_182507	23005
NM_199368	90412
NM_001256573	18087
NM_175859	124680
NM_175842	38969
NM_175841	38969
NM_175840	38969
NM_175839	38969
NM_001286377	33124
NM_001286375	27864
NM_001142308	685708
NM_001287391	3520
NM_001287343	2228
NM_001287342	2228
NR_001566	451
NM_001293725	164803
NM_001286055	30275
NM_001286070	21509
NM_001297756	48541
NM_003433	7409
NM_002711	42201
NM_002710	23171
NM_012128	33674
NM_005426	66080
NM_005379	21601
NM_005424	22216
NM_012124	22936
NM_014671	130412
NM_001026	6956
NR_104059	9478
NM_003866	818423
NM_001377	370432
NM_003953	69970
NM_000728	5032
NM_001195296	353347
NM_001303096	34130
NM_004739	8638
NM_004738	61982
NM_032428	82795
NM_001302946	22107
NM_001278235	49469
NM_001258342	74906
NM_001258341	74906
NM_001278114	94554
NM_001278113	94554
NM_001278122	17563
NM_018921	110027
NM_019021	9103
NM_018919	138896
NM_018918	148649
NM_001167582	137209
NM_001191059	320256
NM_001161012	24883
NM_001136205	94526
NM_001278319	5524
NR_029385	117650
NM_001258366	498399
NM_001258359	58854
NM_001277814	43785
NM_001256197	4875
NM_001277163	15070
NM_001277185	71584
NM_001291700	14311
NM_006612	30452
NM_004533	33424
NM_004532	65207
NM_002621	6093
NM_002616	11966
NM_002615	15601
NM_001253915	19222
NM_001253914	27274
NR_003591	2600
NM_001278373	32584
NM_001282995	28714
NM_021800	41511
NM_021785	61289
NM_021783	43411
NM_005030	11546
NM_021738	177625
NM_022978	17856
NM_022978	17857
NM_018210	24412
NM_018204	21272
NM_022826	56127
NM_032184	43373
NM_030809	22467
NM_030798	33448
NM_001128212	50933
NM_001163989	10516
NM_001174083	34800
NM_001286075	24467
NR_003139	134
NR_002780	10368
NR_027341	18142
NM_018259	136049
NM_024684	51191
NM_014813	52033
NM_018042	21603
NM_017940	51179
NM_006858	4241
NM_033312	146999
NM_152945	17201
NM_170678	9314
NM_052832	148867
NM_001113541	6258
NM_022650	123003
NM_001206841	10279
NM_033302	109010
NM_033301	2576
NM_201279	115634
NM_213631	50768
NM_139075	41723
NM_139074	1694
NM_138973	30571
NM_003449	28884
NM_012310	130896
NM_005603	156669
NM_005592	132228
NM_005591	76572
NM_017910	20488
NM_207344	2467
NM_052958	488302
NM_139171	29882
NM_001206602	48305
NM_139172	1409
NM_173500	176466
NM_152774	53467
NM_152773	27076
NM_080491	202533
NM_001276352	42796
NM_001258316	70790
NR_103560	4763
NR_103558	2165
NR_103552	1968
NR_103737	40856
NR_103730	43231
NR_103717	2175
NR_103715	30368
NR_103713	9831
NR_103711	2449
NR_103473	402383
NR_073525	103663
NR_103472	225559
NR_103471	225559
NR_103483	13071
NR_103486	7957
NR_103482	1300
NM_001159704	42064
NM_001199888	72752
NM_001142430	11321
NM_001170543	11931
NM_001160001	169215
NM_001170464	122328
NM_001164270	37030
NM_005229	15085
NM_005114	30550
NM_014999	32493
NM_016930	123080
NM_013289	14341
NM_014001	25056
NM_017879	7310
NM_017880	41135
NM_001146110	63725
NM_001163285	32518
NM_001146079	19469
NM_001146075	44130
NM_001130009	31219
NM_001098486	29144
NM_001100430	182486
NM_001081753	42118
NM_001130014	18794
NR_029582	70
NR_030581	79
NR_029596	72
NR_030596	76
NR_033748	1724
NR_029595	71
NR_033742	1800
NR_033732	47723
NM_001042646	134637
NM_001292040	171713
NM_001082618	14940
NM_201623	14187
NM_201597	401083
NM_001080509	69700
NM_001080507	1236
NM_001109938	6164
NM_001079860	133331
NM_001102401	14677
NR_036260	99
NR_036260	99
NR_036254	65
NM_000903	17230
NM_000890	26639
NM_001344	24337
NM_001199649	342932
NM_001199642	134047
NM_018981	63983
NM_001242481	5622
NM_173614	62253
NM_001006616	11672
NR_109952	16546
NM_001080950	21572
NM_001098478	3161
NM_001098475	45929
NM_001100167	120484
NM_001100164	153221
NM_001130922	16168
NM_001195263	23475
NM_001141980	85943
NM_001114620	13362
NM_001114618	19277
NM_001114617	19597
NM_001114614	14750
NM_001080430	108889
NM_001080137	3318
NM_001098794	23378
NM_001098791	5099
NM_001098800	7446
NM_001256889	29856
NM_001105519	16915
NM_001105522	8998
NM_001105521	80001
NM_001160243	10025
NM_001128223	48227
NM_138786	15264
NM_138783	22497
NM_138782	134542
NM_001013358	918
NM_025159	19093
NM_025158	59466
NR_003504	85068
NM_001204081	160106
NM_001171946	28316
NM_001171945	27258
NR_073459	10225
NR_073459	10200
NR_073043	183389
NR_103830	137873
NR_073098	12946
NR_104228	62918
NR_073008	10133
NR_102317	8871
NM_000645	62814
NM_001198815	29554
NM_001195102	49907
NM_000252	104570
NM_001194990	5337
NM_000797	3401
NM_002517	24875
NR_120545	7983
NR_120557	1287
NR_120554	28028
NM_001145395	46503
NM_001164267	10425
NM_001146310	23274
NM_001146286	217428
NM_001168398	39415
NM_001168408	190332
NM_001168407	190332
NM_001162953	63848
NM_001161766	31538
NM_001161729	4229
NM_001161728	5009
NM_001172685	21589
NM_153378	11544
NM_001276351	42796
NM_001276349	36452
NM_001276348	36452
NM_001276327	11544
NM_021705	29440
NM_015605	90881
NM_198699	873
NM_198698	447
NM_198697	410
NM_198696	738
NM_144702	12457
NM_001282342	111139
NM_001277224	5611
NR_026711	14891
NR_029829	85
NR_029824	84
NR_026711	14891
NM_012145	11227
NM_020133	144051
NM_025258	11738
NM_001033113	7086
NM_001256916	9804
NM_001301085	163954
NM_001033045	55517
NM_001304461	16949
NM_173850	30562
NM_001105248	88378
NM_001290059	18975
NR_046300	5603
NR_046300	5606
NR_046300	5603
NR_046290	965
NR_046289	965
NR_046288	965
NR_046287	965
NR_046378	11236
NR_046056	66404
NR_046273	2348
NR_046400	6835
NR_046390	35931
NM_001286523	61133
NM_001286526	60262
NM_020918	33916
NM_032582	214896
NM_018957	16367
NM_001282470	424369
NR_002988	204
NR_002987	130
NM_016448	69454
NM_018702	556418
NM_024893	197419
NM_024902	4645
NM_178454	22885
NM_178445	2505
NM_018677	51442
NM_001256946	2881
NM_001242784	215768
NM_016018	73449
NM_015881	46087
NM_016147	83641
NM_013367	41273
NM_003140	887
NM_005775	23758
NM_006823	89167
NM_006819	18434
NM_006818	8823
NM_006817	9873
NM_006455	10247
NM_005879	27965
NM_012096	45734
NM_012106	8508
NM_007347	97229
NM_012104	30571
NM_015837	6709
NM_016951	13725
NM_013231	97783
NR_000024	98
NR_001280	2411
NR_001275	4553
NM_206880	948
NM_020652	21210
NM_001098497	120626
NM_017984	27937
NM_019601	7631
NM_001282596	15762
NM_001286500	28099
NM_001286504	27415
NM_001282595	15762
NM_001287244	215917
NM_001289101	93238
NM_001287593	6744
NM_001287603	34264
NM_001287602	23029
NM_001287590	3515
NM_001287586	3047
NM_001287584	44195
NM_001287582	46613
NM_001289108	21450
NM_001289096	93238
NM_001289095	93238
NM_001254717	4458
NM_001254717	4460
NM_033020	118383
NM_033018	11867
NM_033272	467341
NM_033180	1055
NM_033091	29194
NM_001036	555142
NM_006092	54251
NM_012231	120225
NM_012485	31437
NM_001301233	51226
NM_001256326	66404
NM_145644	13922
NM_145642	25855
NM_001130022	38472
NM_001142421	12661
NM_001146182	1554
NR_111969	1971
NM_152243	8940
NM_144507	5695
NM_145186	68267
NM_030572	4955
NM_052918	591046
NM_152335	145006
NM_001173468	6223
NM_001031	897
NM_001030	1393
NM_001075	16025
NM_001075	5429
NM_000363	5965
NM_000360	7877
NM_000317	7608
NM_000316	26054
NM_012280	10344
NM_007237	87486
NM_001080524	1938
NM_001173975	35024
NM_001171617	44254
NM_001242614	132481
NM_012089	42114
NM_000602	12178
NM_001816	14688
NM_003530	2510
NM_001284501	6269
NM_001034832	9829
NM_001289864	60752
NM_001286624	30331
NM_001286623	32321
NM_001286617	98419
NM_001282878	6715
NM_001282873	160416
NM_001136037	36769
NM_000636	11599
NM_017924	4983
NM_018024	25516
NM_005275	16217
NM_005275	12181
NM_005275	16218
NM_019842	577003
NM_181689	2484
NM_181678	491966
NM_194272	35676
NR_049751	78442
NR_049750	78442
NM_031309	5716
NM_020663	89129
NM_020662	23287
NM_138689	2463
NM_031294	44063
NM_031885	35750
NM_031302	61151
NM_020660	2141
NM_000063	18198
NM_001743	16520
NM_001742	150244
NM_003568	13616
NM_001039651	1852
NM_001113494	124514
NM_006722	204527
NM_006721	558119
NM_020899	24884
NM_015399	7779
NM_015409	130547
NM_001079685	15747
NM_001257989	4334
NM_001257988	4334
NM_004189	2039
NM_003318	37923
NM_182913	12309
NR_003065	78
NR_003065	78
NM_000420	21303
NM_002505	29440
NM_001145512	380927
NM_001164741	18885
NM_000794	3489
NM_000793	33530
NM_000802	6409
NM_000792	16899
NM_000801	24196
NM_002059	1731
NM_001144961	11254
NM_001142616	340621
NM_001178063	12077
NM_001145211	46602
NM_001114382	40724
NM_001100625	26607
NM_012079	12337
NM_001099280	65450
NM_001111322	28307
NM_001114133	11225
NM_001114120	23070
NM_001135789	785
NM_001134431	3826
NM_001286693	144689
NM_001114093	57069
NM_001014830	8993
NM_001127711	9223
NM_001111308	38787
NM_001114394	74229
NM_001037663	3336
NM_001025107	45923
NM_001080137	3318
NM_001134364	238590
NM_001142933	51068
NM_001163735	39707
NM_001167903	27794
NM_001199238	4634
NM_001199285	7255
NM_001535	29530
NM_001199282	750609
NM_000168	276071
NR_126482	2066
NM_001161529	41136
NM_001172689	41028
NM_001172688	24525
NM_001894	27393
NM_003717	949
NM_001190484	8805
NM_002098	11673
NM_002108	23704
NM_001262	5940
NM_000856	70353
NM_001631	4634
NM_002971	77697
NM_001950	6754
NM_006162	133552
NM_006157	906133
NM_006156	15520
NM_002521	1472
NM_000673	23250
NM_000674	39698
NM_000676	30980
NM_022098	75739
NM_021996	10998
NM_182924	25115
NM_152908	38416
NM_001244706	6831
NM_001243133	31056
NM_001244815	176228
NM_001244814	290452
NM_001258265	232292
NM_001257394	34836
NM_001257392	2910
NM_032099	2457
NR_110207	131126
NR_110159	2585
NR_110253	86231
NR_110195	14795
NM_001098534	13374
NM_001278224	247102
NM_001282533	10976
NM_020841	208012
NM_003291	82238
NM_001277323	14646
NM_001258282	1264915
NM_001277313	429190
NM_001277308	13721
NM_002905	4376
NM_002894	93155
NM_003004	13022
NM_001171909	6021
NM_006242	3466
NM_002635	8376
NM_004581	6090
NR_029970	72
NM_022451	29751
NM_018425	35747
NM_019023	46293
NM_019022	41429
NM_018243	88874
NM_002048	2828
NM_004571	59422
NM_004570	386879
NM_004638	17105
NM_020448	57229
NM_014463	19642
NM_006519	8312
NM_012443	72166
NM_006634	8981
NM_032288	34694
NM_015847	12929
NM_019616	14894
NM_019855	14672
NM_018212	166312
NM_018198	67739
NM_020854	119832
NM_032490	4223
NM_020853	39069
NM_001303051	37549
NM_001242922	3318
NM_001242922	3318
NM_001242922	3318
NM_001242922	3318
NM_001242922	3318
NM_001242922	3318
NM_025220	14159
NM_012291	25345
NM_017987	63672
NM_030905	1041
NM_030905	1041
NM_012335	56658
NM_014435	27358
NM_153289	13487
NM_153051	147700
NM_153321	32813
NM_152852	13060
NM_153278	8427
NM_153277	8427
NM_003486	39472
NM_002271	70622
NM_004527	21174
NM_004526	24079
NM_005491	68729
NM_005489	33053
NM_005484	14291
NM_005483	40735
NM_006244	9808
NM_006243	76327
NM_015375	69097
NM_020180	322993
NM_014924	45468
NM_014923	99477
NM_014172	2228
NM_014164	15164
NM_004197	444
NM_004182	7389
NM_004181	11549
NM_001145048	22199
NM_001145412	33587
NM_000319	21122
NM_001135564	33569
NM_001097611	5572
NM_001303410	14401
NM_006952	31576
NM_153828	78408
NM_001242318	127401
NM_001242956	106120
NM_198988	1916
NM_180982	5155
NM_153240	41851
NM_001243279	62038
NM_145175	7359
NM_001242898	101773
NM_145055	92968
NM_198459	85537
NM_145048	27945
NM_001261422	27603
NM_145047	32580
NM_182944	103889
NM_183244	126502
NM_001261420	27603
NM_001254720	90950
NM_032963	3073
NM_032962	3073
NM_199282	31733
NM_172247	27258
NM_015151	111065
NM_025258	11738
NM_001172645	42410
NM_001172644	42410
NM_001172643	42289
NM_001145665	8295
NM_001184999	48798
NM_001184741	9784
NM_001206887	57419
NM_001202404	53550
NM_002426	12301
NM_001995	70520
NM_002901	14796
NM_001174138	6122
NM_001174130	23279
NM_004843	21166
NM_001178131	100079
NM_001201461	21295
NM_002657	15240
NM_001029	2322
NM_001028	2636
NM_000593	8763
NM_000593	8763
NM_000593	8763
NM_001021	3795
NM_000919	165282
NM_001022	11497
NM_000982	5011
NM_001081	305852
NM_001021	3795
NM_001083893	132603
NM_001127325	17142
NM_001080143	54807
NM_001080143	3318
NM_001101421	59653
NM_001143679	5701
NM_001130141	92494
NR_047469	9423
NR_073509	25420
NM_001130725	9370
NM_001130721	149543
NM_001142777	3955
NM_001130708	23301
NM_001166701	15951
NM_001129844	644700
NM_001303040	18978
NM_017917	36842
NM_018017	52391
NR_037409	87
NR_037417	83
NR_037404	73
NR_037416	85
NR_037400	100
NR_037609	9890
NR_037715	2117
NR_037713	80218
NR_038244	71710
NR_038238	17972
NR_037191	31561
NM_002241	32795
NM_003864	6591
NM_001195139	42986
NM_001170760	4732
NM_001177413	3176
NM_001167928	137469
NM_000609	14945
NM_019848	3385
NM_152609	102246
NM_176821	3904
NM_015393	117041
NM_015392	6768
NM_176810	36392
NM_020212	52842
NM_001168364	4116
NM_001146334	8458
NM_001146333	16449
NM_001258442	79819
NM_001257975	26040
NM_001257967	139619
NM_001257963	34898
NM_001257962	34898
NM_001257399	32075
NM_001257398	32075
NM_001257397	32075
NM_030582	58211
NM_006838	41792
NM_003031	24776
NM_003029	12186
NM_001206736	25531
NM_017822	29041
NM_000512	43233
NM_002583	99046
NM_002585	292464
NM_016173	15513
NM_013251	6564
NM_013247	4152
NM_022124	419014
NM_001178137	194640
NM_001293274	187145
NM_006482	13933
NM_016827	16726
NM_017563	75394
NM_017558	203613
NM_016115	117030
NM_012296	126591
NM_001303113	33920
NM_017873	7566
NM_017868	51864
NM_001031827	1372
NM_001031827	1372
NM_001010877	10444
NM_001010877	10444
NM_001145873	23792
NM_001145036	51530
NM_006120	4512
NM_006120	4510
NM_014357	1278
NM_014353	5491
NM_014350	38785
NM_014344	2687
NM_001144918	120129
NM_001265613	14677
NM_001278316	98109
NM_014728	586058
NM_001204094	37402
NM_001170741	10415
NM_001170738	111577
NM_001206915	10473
NM_000365	3418
NM_017958	45006
NM_014697	300233
NM_014705	480299
NM_000152	18325
NM_000151	13637
NM_207322	3941
NM_001099434	7103
NM_000717	9605
NM_001174087	155021
NM_001198611	183933
NM_002060	2750
NM_001959	3336
NM_001291411	16019
NM_001174127	46634
NM_001164737	150244
NM_001199954	2896
NM_001504	2602
NM_001493	6556
NM_001503	63789
NM_001492	27599
NM_001489	254036
NM_002433	15393
NM_002433	15389
NM_002431	233940
NM_004657	12975
NM_002289	2363
NM_002287	11489
NM_002118	6442
NM_002264	93039
NR_110504	3559
NM_001142277	74991
NM_001142633	86797
NM_000516	19825
NM_001135557	325919
NM_001207017	21765
NR_130736	2038
NM_207444	3441
NM_199342	10337
NM_001004730	933
NM_001004726	918
NM_001004698	1342
NM_032645	11423
NM_138348	35060
NM_024616	31863
NM_018344	44138
NM_018341	29963
NM_032341	43600
NM_032340	14991
NR_073501	31119
NR_048562	4570
NR_047508	2000
NR_073510	23922
NM_001161010	24883
NM_001128615	351891
NM_001039500	63976
NM_000318	20031
NM_001128596	87785
NM_001128595	56775
NM_002789	8817
NM_001256236	28553
NM_080679	29777
NM_006373	7838
NM_000819	38227
NM_003937	164691
NM_001942	39342
NM_004501	14226
NM_024628	130130
NM_133466	26690
NM_133465	178344
NM_031410	2725
NM_031407	154618
NM_001922	40096
NM_001143914	36934
NM_001144013	63666
NM_001142418	11321
NM_001142417	21233
NM_001171944	58306
NM_001171936	4065
NM_013277	36363
NM_001143963	14431
NM_001165920	12240
NM_001166018	486782
NM_001165899	1519060
NM_001165895	6230
NM_001166538	1710
NM_001146276	80574
NM_001168389	1959
NM_001198942	73562
NM_001144965	252208
NM_001145065	1474687
NM_001166107	20937
NM_001166104	363758
NM_000921	314863
NM_152759	35753
NM_147190	38228
NM_033500	131882
NM_174975	12819
NM_003298	101696
NM_007276	12397
NM_001290295	249648
NM_006018	2137
NM_004035	37927
NM_003935	25844
NM_005714	3142
NM_001302891	556330
NM_005187	102242
NM_005186	30174
NM_024056	5332
NM_014665	7211
NM_014662	152173
NM_001282660	53160
NM_024939	7687
NM_014187	2167
NM_032758	8988
NM_033093	21915
NM_199069	1853
NM_198968	66505
NM_030577	2952
NM_030576	4271
NM_002574	10904
NM_004034	38653
NM_003959	27523
NM_015630	142577
NM_015478	27460
NM_015617	49966
NM_138399	45749
NM_030651	3581
NM_030628	6455
NM_019054	96270
NM_001164239	19966
NM_001172430	46449
NM_182796	16290
NM_182802	44555
NM_182789	30826
NM_182776	8053
NM_001177315	80566
NM_000845	804918
NM_000843	16795
NM_001260488	14156
NM_001260487	14156
NM_001005522	939
NM_173834	38504
NM_173832	15778
NM_207661	50163
NM_001258206	84699
NM_001258205	47494
NM_172211	20384
NM_001282455	19536
NM_001282451	11213
NM_001282450	10514
NM_001282441	87153
NM_001282440	35034
NM_001282431	4012
NM_001282425	46486
NM_001282439	13435
NM_080413	26036
NM_001144919	116606
NM_001193312	725792
NM_182606	53214
NM_182906	5745
NM_182896	75540
NM_182905	15229
NM_138578	58396
NM_138576	102426
NM_138568	21591
NM_138567	3212
NM_173179	14931
NM_001198963	82989
NM_000980	3447
NM_001199119	17548
NM_001166010	19776
NM_001145281	121859
NM_001037	9762
NM_001079841	30775
NM_001136106	55546
NM_030627	71983
NM_144624	31825
NM_144622	15255
NM_021873	10383
NM_030968	25713
NM_152599	2240
NM_152608	16664
NM_152597	182808
NM_152606	62807
NM_152594	104399
