GeneID	length
54788	1230
374407	951
79982	1140
3300	1809
11080	1014
25822	3459
10049	1707
150353	930
165721	699
4189	672
64215	1665
54431	2382
55735	1680
56521	921
23317	6732
85406	2109
29103	453
23341	2349
55192	915
202052	1077
131118	627
27000	3573
134218	3327
79962	1026
120526	450
548645	1083
51277	822
54943	1167
5611	1515
84277	681
3338	726
80331	597
85479	600
285126	570
9829	2742
7266	2802
22826	762
23234	783
83544	573
10126	318
7802	843
1773	849
1774	909
1775	900
1776	918
1777	1083
58511	1548
373863	1062
92737	2214
144132	16056
728489	537
1759	5151
10059	6444
1785	10428
26052	5172
23268	4734
1786	9750
1788	5412
1789	9915
29947	2325
23549	1458
1791	3057
116092	990
30836	2271
8448	1203
55619	6561
139818	6222
1794	5493
1795	6093
9732	5901
80005	5613
57572	6144
85440	6330
81704	18396
23348	9969
83475	909
1796	1446
9046	1239
79930	3171
55715	981
55816	921
220164	996
285489	2283
22845	1617
57171	1305
1797	1191
29980	1701
23033	7398
9980	6897
84444	4614
1798	1227
25911	612
135656	4182
1800	1236
64174	1461
64180	1542
8193	3387
5977	1176
8110	1074
1801	1332
1802	2256
285381	423
51611	1713
8813	783
8818	255
54344	648
57628	9405
10072	2214
1803	2301
29952	1479
54878	10239
91039	2679
151871	897
359787	480
55211	915
340168	351
503834	576
1805	606
23333	2028
283417	2277
147991	2151
286148	2172
84661	300
1806	3600
1807	1560
1808	1719
1809	1713
10570	1719
56896	1695
165545	2154
1810	531
55332	717
128338	801
10589	618
1812	1341
1813	2577
1814	2307
1815	1260
1816	1434
4733	1104
1819	1095
644168	807
1821	5514
1823	5208
1824	5250
1825	5211
1826	6039
57453	6342
79075	1182
10311	894
53820	573
29940	2877
92126	3669
1828	3150
1829	3357
1830	3000
147409	6303
79980	2844
1832	15435
1834	3906
667	23466
11034	945
25778	5445
92675	630
401124	4197
51514	2193
1837	10011
1838	8895
84062	1968
56986	915
285605	897
1840	1863
113878	3597
196403	1044
151636	2223
23220	1860
1841	639
53905	4656
50506	4647
90527	1452
405753	963
338599	663
64118	1422
54920	1482
56931	3180
11062	954
1843	1104
11221	1872
8446	1134
11266	1023
51207	2787
11072	597
128853	1107
80824	1998
150290	567
142679	1155
1844	945
63904	573
56940	555
54935	453
78986	636
92235	3477
285193	531
1845	558
1846	2097
1847	1155
1848	1854
1849	1260
1850	1878
1852	1155
1854	1680
22947	1458
503835	615
1855	2013
1856	2211
1857	2151
143241	534
84332	534
54808	2010
1778	13941
1780	5652
1781	1917
51143	1572
1783	1479
79659	25869
51626	1662
8655	270
140735	270
83658	291
83657	291
6993	342
6990	351
1859	7902
9149	5466
8445	3393
8444	3474
8798	1563
8291	69354
116729	465
391475	1737
161582	3540
22873	5151
199221	3924
9666	3627
1869	1314
1870	1314
1871	1398
1874	1242
1875	2637
1876	846
144455	2736
79733	2604
1877	2355
85403	807
55840	783
55837	858
124454	1572
9166	642
1879	1776
64641	1728
253738	1656
57593	1797
10148	690
10969	2007
10682	693
84650	621
11319	5775
1889	9159
9718	10365
9427	2328
1891	987
55862	3162
55268	786
79746	912
1892	873
1893	2871
1842	2100
51295	2841
1894	2652
345930	2715
1896	4362
60401	894
10913	1347
128178	1266
80153	1527
23644	4206
10876	444
64184	444
9695	1974
55741	3363
80267	2799
8721	867
10085	1443
1906	639
1907	537
1908	2052
1909	2241
1910	2640
8411	4236
8726	2529
1915	1389
1917	1392
1933	678
1936	3564
9521	945
1937	1314
1938	2577
29904	2178
60678	1791
80820	1710
79645	1116
84288	891
146779	2790
283229	885
84766	4773
374786	7083
64800	8556
84455	1890
2202	1482
30008	1332
221154	1305
286097	1593
151651	2502
114327	3789
80258	2250
80303	720
79180	723
1942	1170
1943	642
1944	717
1945	1812
1946	687
1947	1041
1948	1002
1949	1023
23167	2466
22979	2454
10278	3093
79631	6573
9343	5733
1950	10623
25975	3327
51162	822
80864	882
133584	6945
1956	8856
54583	1281
112398	1224
112399	720
1958	1632
1959	2712
1960	1164
1961	1770
23301	10770
254102	4572
10938	1605
30846	1632
30845	1608
30844	1626
26298	903
1962	4056
10919	7164
23741	564
163126	711
126272	486
493861	1002
10209	342
84285	498
1964	435
9086	435
10289	342
83939	1758
27102	1893
5610	3189
9451	3351
440275	4950
1967	918
8892	1056
8891	2598
8890	4773
8893	2166
26523	2574
27161	5058
192669	4464
192670	2586
1965	948
8894	1002
1968	1419
8661	4149
8662	2445
8663	2742
728689	2745
8664	1647
3646	1338
8665	1074
8666	963
8667	1059
8668	978
8669	777
27335	657
51386	1695
10480	1125
1973	1221
1974	1224
9775	1236
1975	1836
1977	2115
253314	729
9470	738
317649	1032
1978	357
1979	363
8637	303
56478	5394
1981	27486
1982	5334
8672	4758
7458	1434
1983	1296
1984	1020
56648	462
143244	465
9669	3663
3692	1419
55520	1092
60528	4842
1991	804
1994	981
1993	2121
1995	2187
1996	5607
1997	3648
1998	3348
1999	1116
2000	1992
2001	1566
114794	2463
2002	1287
2004	1224
2005	2514
8178	1866
22936	1923
80237	1194
9844	2928
63916	2163
79767	2322
55531	1986
255520	882
84173	2322
2006	10542
84337	252
64834	840
54898	891
83401	813
6785	945
60481	900
79071	798
79993	846
55250	2481
55140	1644
26610	1275
64100	672
64123	2073
133418	984
51705	1533
2010	765
146956	3465
197342	1335
129080	1332
11117	3051
84034	3162
90187	2301
2009	4953
24139	4341
256364	2691
27436	5718
161436	5934
400954	5877
2012	474
2013	504
2014	492
2015	2661
30817	11475
84658	1959
2016	873
2018	1269
2019	1179
2020	1002
55740	3489
10117	3429
8507	1770
23052	1503
2021	894
8909	3387
2022	3855
64772	2232
375704	231
219670	771
2023	1305
2026	1305
2027	2481
58478	786
55556	3771
55068	1932
10495	3579
2028	2874
5167	2778
5168	8007
5169	2628
22875	1362
59084	1434
133121	1323
339221	1377
2029	2952
150350	1824
953	5430
954	2907
956	1590
9583	3678
957	1287
955	2859
57089	1815
377841	2865
56943	597
8320	2061
2033	7245
57634	9369
2034	2613
2035	10779
2036	4986
2037	5040
23136	3264
64097	2061
54566	4260
57669	5784
2038	4242
2039	3447
80314	2511
26122	2424
4072	945
54749	1035
255324	402
2041	2931
284656	3915
1969	2931
2042	4572
2043	2961
2044	6162
285220	4398
2045	2997
2046	4506
2047	2955
2048	5925
2049	2997
2050	2964
2051	3066
2052	1368
2053	1668
79852	1083
253152	1089
7957	996
9852	1824
29924	5373
22905	4752
55040	1899
2056	582
2057	1527
2058	4539
2060	2691
58513	2595
2059	2469
54869	3963
64787	2148
79574	5259
94240	2157
85465	1194
8288	2148
1833	969
26284	1314
51752	5673
64167	2883
3266	702
2064	7446
55914	8025
2065	4581
2066	7806
23085	6618
26059	2874
2067	2688
2068	3501
2071	2349
2072	2751
2073	3561
2074	4482
54821	3753
1161	1191
2069	510
2077	1647
2078	5454
57222	873
51290	1134
51614	2319
2079	315
90459	1050
112479	3063
79033	1014
157697	1332
27248	4116
10613	1047
11160	1479
114625	1428
57471	1749
79956	2715
2081	2934
10595	2925
30001	1407
56605	1404
121506	822
10961	948
23071	1221
54206	1389
90952	1173
114799	2523
157570	1806
2098	849
51575	2556
11082	960
9700	6363
83715	2565
339768	3018
2099	1788
2100	3081
54845	7887
80004	2154
2101	1272
2103	1527
2104	2685
80712	1221
23344	6660
57488	2682
83850	2661
54465	2781
2107	1314
2108	1857
2109	1809
2110	1854
23474	765
55500	2136
55224	1161
2113	3462
2114	1410
2115	7878
2116	1029
2117	1971
440695	1086
2118	1455
2119	1533
2120	1359
51513	1026
2121	2979
132884	7614
2123	1491
2124	1347
7813	2433
115704	4803
51466	1257
2125	6102
645027	906
2128	1224
344191	1431
2130	8793
161829	1545
55218	3357
54932	2631
9156	4953
55763	5325
55770	2775
11336	2238
90332	1230
60412	4347
10640	2127
54536	4815
23233	2436
23265	10380
149371	2178
9941	2064
51013	588
5394	5241
23404	882
51010	1323
54512	738
56915	708
118460	819
23016	876
11340	831
5393	2691
23086	5970
2131	2241
2132	6600
2134	2031
2135	993
2137	2760
2138	5133
2139	2997
2140	1722
2070	5691
346007	13080
2145	2244
2146	4380
7430	1761
2159	1467
2160	1878
50848	900
2161	1848
2162	2199
2165	1986
2147	1869
2149	1278
2150	1194
2151	1125
9002	1158
2152	1605
2153	6675
2155	2736
2157	7707
8263	1116
2158	1386
79152	1119
2166	1740
158584	1599
2168	384
646486	423
2169	399
2170	402
2167	399
2171	408
2172	921
2173	399
8772	627
3992	1506
9415	1335
3995	1338
283985	1053
11124	1953
23197	1338
2184	1260
81889	2103
51011	945
151313	945
55179	1788
23017	951
9214	2931
124402	534
283991	495
144347	408
399665	1884
284611	1083
83640	357
84923	1185
90736	1875
54491	1071
90268	1059
11170	435
83641	921
81926	2019
51104	1749
58489	990
144717	1539
150368	780
83541	888
90362	1113
642273	966
63901	1836
374393	4320
64773	1365
91523	1299
92689	1692
10827	1518
9747	2766
285966	4986
201627	1827
414918	1758
81558	1362
150864	1770
55007	1074
79607	1056
23196	3357
158293	771
84498	2733
54954	4008
116224	864
159090	3018
159091	1395
219287	3675
139285	3408
205147	2586
220108	1749
79843	2187
93343	822
89853	1626
84668	1566
285172	1593
8933	342
26071	342
441518	342
116496	2787
64855	4443
199786	4050
131408	1947
9715	2082
348487	843
388581	909
286499	747
257415	1458
79137	1632
54463	2565
162427	1401
57579	12417
51059	4221
84908	417
10144	5166
51306	7788
220965	6237
25854	1449
317662	1749
389658	390
285016	459
338094	1758
167555	831
285596	933
202134	1164
653316	345
158297	1425
283726	1197
728215	1377
27112	1419
29057	642
51016	627
348378	573
729830	3123
84067	5880
57700	4515
64760	2232
84140	1983
145483	1944
26355	465
221303	489
148753	504
642968	501
51101	978
79696	2199
54065	177
401565	954
730112	651
83648	645
84734	492
23201	708
130074	588
26049	2013
283777	579
340069	1839
170370	852
221061	2673
284069	2481
165215	2481
83989	3285
65990	708
134145	702
345757	573
400451	480
84142	1230
23172	1248
84141	459
55194	498
283635	1353
400823	477
55719	7083
51252	2400
165186	3060
23116	5163
389558	522
90050	1065
220382	1281
440585	405
79632	6339
27146	3183
222234	2007
121006	7056
84070	2682
148109	1110
80013	1338
84182	2274
23359	1620
9413	1353
10712	3726
780776	642
201158	1443
401145	4737
54462	2505
80011	765
8603	3675
54540	2469
131831	1992
220081	2091
84331	483
348262	294
642938	1440
100131897	1608
729085	1728
51313	3144
139231	1167
407738	402
338811	396
284467	912
151647	423
25817	777
221786	1722
285550	1974
54757	1626
9917	1230
56975	1755
387680	4026
55747	3762
253725	11541
728118	2637
728130	1674
54754	2271
441457	3705
118670	318
196792	285
643161	270
100132929	270
221301	387
254228	930
441168	948
26017	339
54537	2508
116228	357
9780	7566
60343	1914
54097	1272
10447	684
131177	675
85369	2514
57464	4782
131583	1272
163933	990
404636	1074
55603	1329
115572	1278
54855	1176
169966	1170
158724	2376
170062	1938
442444	3108
100129583	1182
55578	4542
81553	972
51571	975
9130	1020
26240	978
152877	1197
9679	1269
51307	1179
113115	1158
56181	1497
120400	1218
120406	1680
91775	1680
54827	2418
79850	774
83723	825
64762	2628
57795	2352
339479	2301
58516	666
55793	3948
54629	3729
54478	717
79567	14754
9750	4983
140876	2841
388650	1287
138311	1296
125704	1260
55026	2754
348013	981
149647	1785
153745	1818
196472	726
161142	1269
112703	696
84691	1035
346653	1833
729533	450
653820	450
728833	450
374986	1899
84895	1782
642265	4044
727830	4044
727905	4044
389730	4032
199870	4410
143684	1020
286336	852
149297	786
145773	1107
153643	1359
151393	3753
55177	1413
51115	945
84985	2409
222584	3036
128876	2244
81610	1848
54854	1437
113828	1503
644815	2472
286077	3540
151354	879
157638	933
196483	1884
55199	1371
375061	555
23625	1566
51439	1242
55138	1395
157769	2517
137392	870
339145	915
84191	792
51647	492
25940	1557
283742	2295
147965	1050
171482	999
171483	561
171484	501
2175	5262
2187	2580
2176	1677
2177	8772
2178	1611
2188	1125
2189	1869
55215	7794
55120	2271
57697	6147
92565	1038
2191	2283
84188	1548
55711	1548
10160	3528
9855	3165
10667	1356
2193	1527
10056	1770
355	2616
356	846
2194	7536
10922	2877
79675	2544
22868	2133
79072	1989
60493	2295
2195	13767
2196	13050
120114	13674
79633	14946
89885	552
2197	402
85302	3402
2091	966
54751	3078
2192	7671
2199	7251
10516	1347
129804	2502
2200	8616
2201	8739
84467	8430
2203	1017
8789	1020
64319	1383
57666	3138
54850	981
222235	4281
144699	1257
79176	903
146330	1440
64839	2106
80028	2157
54620	2085
25827	2340
84961	2526
26223	1305
283807	726
26224	1287
26235	1866
26234	4101
26233	3222
23194	1476
55336	1125
26267	2871
80204	5316
201456	2838
157574	879
115290	837
84893	6417
26232	891
23014	3753
26263	2043
26261	5307
26260	3057
126433	852
23219	1647
26273	2664
84085	2238
79791	1620
114907	1068
254170	1668
55030	2136
130888	567
81545	6909
162517	1329
26272	2088
51725	2130
150726	2628
54455	2154
286151	2127
93611	1443
200933	861
23403	1812
494188	1359
554251	468
26271	2550
26270	882
25793	2901
26269	960
26268	3870
10517	3156
23291	4746
285231	3918
26190	1365
6468	1239
54461	1701
55294	5778
26259	3396
84261	1377
83953	2532
2204	6255
2205	774
2207	261
2208	966
51077	597
8857	16218
2209	1125
2210	1410
2212	1905
2213	2721
9103	972
2214	2508
2215	702
2217	1098
23149	2670
115548	4767
89848	2073
9873	2223
2219	981
2220	942
8547	1767
115350	3678
79368	1527
115352	2205
83417	1548
83416	2934
343413	1305
84824	5589
127943	1281
2222	1254
2224	2322
2230	555
112812	552
91893	1875
2232	1494
2235	2562
55527	2010
10116	1884
56929	1854
2237	1143
2241	2469
90342	6282
654463	5574
222894	501
55612	2034
10979	6009
83706	3996
2242	9108
26998	1149
54738	717
9638	1494
9637	2205
389549	2706
55079	1380
2864	903
2867	993
2865	1041
2243	4536
2244	1476
2245	2886
221472	1968
89846	2178
121512	2301
152273	4389
55785	4293
2246	651
2255	627
2256	678
2257	1278
2258	3366
2259	1503
8822	651
8817	624
9965	651
2247	867
26281	636
26291	630
27006	513
8074	756
2248	720
2249	621
2250	1179
2251	627
2252	585
2253	2700
2254	627
9982	705
83888	672
143282	777
2260	16794
11116	2340
26127	1929
2263	17775
2261	6933
2264	4698
53834	1515
2266	2676
55277	3384
2267	939
10875	1320
2268	1590
2271	1533
85462	3432
2272	444
2273	3636
2274	840
2275	843
9457	855
29109	3495
80206	4320
84929	1386
387758	636
9158	2169
11153	1377
9896	2724
2277	1065
344018	660
55137	2280
63979	2025
27145	3642
11259	9492
81608	5115
51024	459
161247	879
128486	789
84922	1491
24147	1314
60681	1749
51303	1347
55033	636
23307	3660
2280	327
2281	570
2286	429
2287	675
2288	1380
2289	2181
8468	1953
51661	1335
23770	1242
11328	1713
63943	1050
79147	1488
2218	1386
80308	5463
201163	2769
2312	12186
388698	7176
2313	2619
2314	3810
168455	708
2316	15864
2317	31224
2318	16257
10211	1284
2319	1287
23769	2025
23768	1983
23767	1950
2321	7845
2322	2982
2323	708
2324	7989
28982	1668
55640	1581
84256	2148
114984	423
342184	3591
56776	5169
752	3303
114793	3279
91010	6015
2326	1599
2327	1416
2328	1599
2329	1677
2330	3855
2331	1131
2332	5349
158521	768
2335	36891
64122	930
79672	930
23048	1854
54874	3474
23360	3054
84624	5685
22862	7026
64778	3615
64838	705
252995	414
163479	2202
54752	975
96459	6918
57600	3345
2339	1140
2342	1314
2346	10065
2348	774
2350	768
2353	1143
2354	1926
8061	816
2355	981
3169	1419
3170	2766
3171	1053
27023	978
442425	1299
2296	1662
2303	1506
2306	1488
27022	1437
2298	1320
200350	1227
100036519	1251
286380	1254
653427	1251
653404	1254
2304	1122
2301	960
2294	1140
2295	1335
2290	1470
8928	1098
2299	1989
399823	957
2302	1266
55810	1725
22887	1869
221937	2202
3607	1983
2300	1038
668	1131
2305	6945
8456	1947
3344	1296
1112	2880
121643	1554
2308	1968
2309	2022
4303	2871
27086	2379
93986	7869
50943	2487
116113	6084
94234	1212
283150	879
139628	936
55572	1461
80020	2055
2307	993
2356	3378
8790	1785
2357	1053
2358	1056
2359	1062
80144	17970
10023	840
23401	702
158326	8688
341640	9510
2483	777
448831	837
441581	837
100288801	849
2444	1518
79981	3096
257019	1794
55691	3120
23150	3105
84978	1713
122786	1845
90167	2145
83786	1395
22844	4737
143162	3930
9758	3969
391059	1881
10818	1527
10817	1479
10129	9042
285527	9042
2487	978
84075	2478
6624	1482
25794	3030
29999	1497
79187	1491
83856	3528
123722	2250
2488	390
2492	4098
161835	1746
10468	1989
11167	927
10272	792
23105	2529
56884	7599
10841	1626
2495	552
53940	552
2512	528
94033	729
79068	1518
24140	1974
29960	741
117246	2544
55783	2313
23070	2508
8880	1935
8939	1719
2517	1401
2519	1404
197258	3255
139341	468
65991	570
5045	2385
2521	1581
2523	1098
84750	1440
170384	1479
2524	1032
2525	1086
2526	1593
2527	1125
2528	1080
2529	1029
2530	3579
10690	1080
80199	2406
26515	312
2395	1740
8087	5097
9513	2022
5348	279
486	396
5349	1518
53828	270
53827	537
53826	288
53822	243
2533	4842
79443	4437
2534	4668
84248	1836
8321	1944
11211	1746
2535	1698
7976	2001
8322	1614
7855	1758
8323	4146
8324	1725
8325	2085
8326	1776
51343	4188
50486	312
55632	2121
10146	1401
9908	2799
2538	1074
57818	1533
92579	1041
2539	3186
2548	2859
2549	4260
9846	3948
139716	3525
128954	1725
11337	354
23710	354
11345	354
2550	8121
9568	2826
2551	1365
2553	4470
126626	1347
2554	1371
2555	1356
2556	1479
2557	1665
2558	1389
2559	1362
2560	1425
2561	2964
2562	5220
2563	1359
2564	1521
2565	1398
2566	4380
2567	1404
2568	1323
55879	1899
2569	1440
2570	1473
200959	1404
2571	2460
2572	1758
1647	498
4616	483
10912	480
90480	669
339896	1566
2543	774
643832	351
100132399	354
100008586	354
729396	354
645051	354
729447	351
645037	351
2574	351
729408	351
26749	351
2580	3936
51083	372
9514	1272
64090	1197
89792	1296
79690	1461
2581	3282
2582	1047
2584	1179
2585	2721
130589	1029
2588	1569
2589	1680
55568	1812
63917	1827
79695	1746
114805	1671
79623	1659
2590	1716
2591	1902
8693	1737
11227	2823
11226	1869
51809	1974
26290	1914
50614	714
57452	1677
117248	1920
374378	1824
168391	1332
442117	1806
85569	501
2587	1050
8811	1164
8484	1107
2592	1140
2593	1521
8139	1794
23193	5736
2595	2745
2596	1542
2597	1008
26330	1227
202309	474
26130	4464
54433	654
84253	3042
2617	2220
2618	4335
2619	1038
2620	942
10634	1014
246176	2643
283431	2085
2621	4395
8522	3693
2622	1437
2520	306
2623	1242
2624	2844
2625	2667
2626	1329
140628	1194
2627	1788
57798	810
54815	1902
57459	1782
283459	411
2628	1272
352954	492
729438	990
652968	990
2629	4425
57704	2784
2631	861
2632	2109
8729	5580
26301	1044
2633	1779
2634	1776
2635	1788
115361	1923
115362	1761
163351	1902
388646	1917
2636	1092
2637	1047
2638	1425
25801	654
23464	2598
79571	2328
9648	5055
2639	2604
257144	1572
94104	5202
2641	543
2642	1434
2643	2097
2644	255
2645	4194
2646	1878
2729	1914
2730	825
8521	1311
9247	1521
10985	8016
2650	1287
2651	3621
9245	1317
51301	1362
145781	5709
2653	522
9615	1365
54332	1950
78997	1104
54834	2985
51573	996
2657	1119
2662	1437
10220	1224
9518	927
2658	1290
9573	1095
8200	1506
392255	1368
151449	1353
2661	1365
2664	1344
2665	2541
2668	2490
284161	945
54857	4776
79153	957
220032	1563
81544	1818
2669	891
50628	3177
25929	4527
79833	504
79760	396
54960	729
348654	2727
51608	984
2670	2595
2671	618
2672	1269
8328	1848
85476	2256
84340	6081
54438	1173
81577	1158
2673	2046
9945	2049
2674	2781
2675	3471
2676	1203
64096	1710
389400	1185
26088	5550
23062	1842
23163	6201
79017	567
2677	4383
8836	957
199720	1959
79893	2094
9453	903
2678	1710
2687	5190
124975	2868
2686	1989
92086	678
91227	657
2688	2166
2689	2772
84514	4494
27069	1038
2690	1917
2691	651
2692	1272
51738	1539
2693	1971
2694	1254
64599	3108
26058	11745
170575	921
26157	1014
55303	990
55340	924
474344	879
168537	903
155038	1998
54826	1569
9837	591
51659	558
64785	1836
84296	672
2695	462
10755	1713
54810	948
126326	939
2696	1401
28964	4599
9815	7782
2697	1149
84694	1632
2700	1308
2701	1002
2702	1077
2703	1302
81025	1548
2705	852
2706	681
2707	813
127534	801
2709	822
10804	786
375519	672
10052	1191
57165	1320
349149	840
57369	966
219770	1113
2710	4830
2712	1662
256356	1590
80318	2049
56287	600
200504	555
2717	1290
2720	5619
79411	1965
89944	1911
112937	1962
113263	1644
26035	1854
2731	3063
342035	1656
2733	4077
2734	10731
2735	9456
2736	4761
2737	4743
2738	1131
11010	801
256710	702
144321	762
152007	465
148979	1863
84662	1575
169792	5121
11146	1785
2739	555
51031	897
392465	483
2740	1392
9340	1662
2741	2724
2742	3810
8001	2745
441509	1254
2743	2406
2745	321
51022	993
10539	1008
51218	474
2744	2010
27165	1809
144423	801
79709	1869
23127	1881
360203	831
55830	1116
83468	1050
51228	630
80772	645
388323	876
29998	4683
29997	1437
2746	1677
2747	1677
2752	1122
10249	1383
92292	1002
219970	885
389396	867
132158	2277
84656	1662
2760	582
64395	1548
2762	1119
10691	3414
26205	1593
2764	429
9535	429
51291	2913
2765	477
51053	630
29926	1263
29925	2247
2766	1038
51292	2148
8833	2082
2767	1080
2768	1146
10672	1134
9630	1068
2769	1125
2770	1065
2771	2025
2773	1065
2774	2523
2775	2130
2776	1080
2778	8508
2779	1053
2780	1065
346562	1065
2781	1068
2782	1023
54584	984
2783	1023
10399	954
2784	1023
59345	1023
10681	2250
10020	10371
2790	207
2791	222
55970	219
51764	204
54331	216
2785	228
2786	228
2787	207
2788	207
94235	213
2792	225
2793	210
2794	1824
29889	2196
26354	3264
54552	1749
10578	831
27232	888
8443	2043
10007	870
132789	831
64841	555
79158	3771
84572	918
2796	279
2797	1044
2798	1737
2799	1659
2800	2304
2801	3009
2802	7902
2803	13425
9950	2196
342096	2082
55889	2082
653643	2082
283767	2007
647042	1440
727832	2253
440295	1299
51125	819
401647	504
23015	1812
440270	1812
2804	9780
27333	2091
51280	1206
64083	897
55204	858
127845	399
51026	417
54856	11313
57120	2754
92344	1926
64689	1323
26003	1359
9527	2058
9570	1869
2805	1242
137362	1266
2806	1293
2811	1959
2813	5556
2814	1683
51206	2883
2815	534
10223	960
8733	1866
57678	2487
150763	2388
55094	2796
55105	1587
63906	1578
54865	2241
23131	4509
151306	993
65056	4263
60313	1425
2817	1677
221914	1740
2719	5136
2239	1671
2262	1719
10082	1668
56261	2019
2819	1050
23171	1056
2820	2184
2852	1128
170589	390
10243	4521
2821	3387
338328	555
27238	1431
2822	3054
2823	1641
2824	3444
11321	3984
54707	933
51184	2712
10457	3402
2825	1068
83550	1527
57720	5178
56927	1632
266977	3390
139378	9243
165082	8856
221188	1587
221393	2088
221395	4041
139760	1008
2835	1005
84435	1683
25960	4017
166647	3966
57211	14670
84873	2394
29933	1143
283383	2625
64582	1485
56834	5877
7107	1200
283554	1290
124274	1062
353345	918
350383	1389
4935	1215
347088	2892
115330	1002
344561	1044
344758	2196
2838	1083
285601	1305
134391	1260
390212	1413
387509	1830
151556	2613
165829	4878
80045	1008
57512	3648
26996	1017
23432	1590
27239	2682
2840	1104
29909	960
79581	1338
55065	1347
54328	1122
84636	1002
11245	1548
440435	7104
2841	996
160897	1323
11318	1215
1880	1086
2842	1248
2843	1077
2844	1050
2845	1302
2848	1086
2849	1014
2850	1128
2827	993
2853	960
2854	1071
2857	1146
2859	930
2861	1842
9283	1446
2863	1362
2828	1089
11251	1188
11250	1119
9248	1854
9293	1086
9290	960
9289	4146
2830	1089
83873	1356
118442	1107
81491	1260
10149	23952
8477	1014
8111	1098
10936	1623
27202	1014
27201	1092
27197	1011
10888	1272
53831	1191
54329	1113
53836	1077
54112	1155
653519	2661
51463	1368
222487	1650
84059	18921
9737	4188
114928	2517
9052	1074
51704	1212
55890	2823
55507	1038
222545	2781
114787	3027
9721	1377
285513	2331
2873	3060
2874	984
26086	3903
29899	2055
63940	483
2875	1491
84706	2844
2876	909
2877	573
2878	681
2879	594
2880	969
257202	666
2882	564
493869	630
57655	4317
57476	2217
54762	3363
196996	1065
65983	6204
23151	1737
10750	654
9402	993
400581	357
160622	1188
2887	5043
2888	1623
2885	1185
2886	1599
9687	8454
80000	5772
26585	987
64388	507
29841	1857
79977	1878
57822	7185
9380	987
2890	5442
2891	7815
2892	5370
2893	6666
2894	3030
2895	3024
392862	3636
2897	5475
2898	8016
2899	2760
2900	2871
2901	2943
2902	13734
2903	8241
2904	4455
2905	3702
2906	4011
116443	3348
116444	3132
2907	1116
81488	1743
23426	3231
56850	4404
2868	4977
2869	1773
2870	5184
131890	1662
2911	6306
2912	2619
2913	2640
2914	2739
2915	7182
2916	2634
2917	2748
2918	5454
2896	1782
2922	1290
80273	654
134266	678
2925	1155
79927	816
2926	2400
79774	1011
83743	1341
389207	873
643226	747
145258	774
2928	618
284110	1338
55876	4872
56169	1527
79792	1455
83445	3894
146395	1527
83903	2397
2931	1452
2932	2565
2934	6774
2935	5325
23708	1887
2936	1569
2937	1425
2938	669
2939	669
2940	669
2941	669
221357	669
79807	3543
373156	2727
2944	1203
2946	1233
2947	678
2948	1245
2949	657
9446	1995
119391	2010
2950	633
2952	723
2953	735
2954	1662
219409	795
170825	915
79712	2499
2957	2145
11036	2772
2958	330
2959	951
2960	1320
2961	876
2962	1554
2963	750
2965	1647
2966	1188
728340	1188
2967	927
2968	1389
404672	216
2969	11742
9569	5715
84163	2850
389524	2850
2971	1098
2975	6330
2976	2736
9330	2661
9329	2469
9328	3141
112495	642
9567	2010
85865	2091
54676	1809
84705	3054
23560	1905
26164	1221
29083	1611
51512	2220
121355	504
149699	819
2978	606
2979	603
9626	630
2980	348
2981	339
2977	2199
2982	3948
2983	1860
2984	3222
3000	3312
2986	3327
60558	2010
2987	1251
51454	915
2990	1956
283464	2553
727936	1332
2992	2895
8908	4212
120071	2166
2993	453
2994	276
2995	717
2996	237
2997	4236
2998	2112
64412	2136
3001	789
3002	744
2999	741
3003	795
3004	774
3005	585
341567	768
132243	1041
8971	642
474382	348
55766	390
94239	1515
3014	432
9555	3345
55506	1119
3015	387
286436	465
158983	528
3020	411
3021	411
440093	408
9563	2376
23498	861
3026	3288
22927	1242
57531	2730
26061	1737
3033	1941
3030	2292
3032	1425
3029	1710
84264	849
3034	1974
57817	255
9421	648
9464	654
54363	1113
51179	1056
9001	5454
1404	1065
60484	1023
145864	1083
404037	1209
283254	1050
3035	1530
23438	1521
3036	1737
3037	1659
3038	2508
8520	1260
115106	837
55142	1323
79441	1812
54930	2049
23354	1902
54801	2868
55559	1107
93323	2463
26762	1095
84868	906
10456	1536
3039	429
3040	429
3043	444
3045	444
3046	444
1839	627
3047	444
3048	444
3042	426
26959	1545
3049	429
10767	5883
10542	522
3050	429
3052	807
3054	6108
54985	777
29915	2379
3055	7713
3059	1461
348980	2673
610	2670
57657	2325
10021	3612
3060	396
3061	1278
3062	1335
10870	561
3065	1449
83933	3960
79885	1935
3066	1467
8841	1287
9759	3255
10014	6741
10013	3648
51564	5841
55869	4104
9734	11220
3067	1989
51020	615
374659	423
3068	2196
154150	756
84717	2031
50810	612
84064	780
81932	756
3069	3807
139324	3972
55127	6435
54919	2568
55027	2043
399671	2940
54497	6216
63897	3546
727957	6195
133558	4758
50865	570
23593	618
51696	1632
25831	7833
143279	2955
79654	2586
23072	4821
57520	4719
57493	4146
92797	3264
3070	2517
113510	3306
391723	984
9931	5829
55363	1455
51409	1017
220296	1251
253012	2742
9843	9798
341208	3480
641654	267
8925	14586
8924	14505
8916	3153
26091	6324
51191	3075
55008	6030
9709	3450
64224	1221
3280	843
54626	522
390992	561
57801	1410
388585	501
55502	1344
84667	1371
8820	558
